,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist
1073,1636148068921376768,Gaia DR3 604923470510326784,604923470510326784,1339391386,2016.0,132.93836375385104,0.013624826,11.948695079084786,0.007480743,1.1938733065198046,0.01763397,67.70303,11.494451,-11.059907922158319,0.017153703,-3.130626212807698,0.012387724,-0.27298337,-0.1505218,-0.15482524,0.15385562,0.10986992,0.13041504,-0.13737349,0.4867938,-0.33006027,-0.30418828,424,9,419,5,0.062641375,418.84198,0.0,0.0,31,False,1.5762926,,,,,,,,48,18,0.02590331,52,10,0,0.04753133,15.460138,0,0,1.0013721,,,,,,,,,True,444,80026.17957180056,14.128431,5664.1943,13.429287,46,44584.77752935996,21.10939,2112.0828,13.715576,44,50894.045059628224,22.851467,2227.1675,12.981228,1.1930948,0,0,0,0,0,0.7343483,0.28628922,0.44805908,33.125317,2.9014144,2,20,1,11,11.395158,,,851.525,,6000.0,3.5,-0.25,111,,,,12.717731,0.029884465,19,,NOT_AVAILABLE,215.59142761393494,32.059200152171805,132.02665665176795,-5.448223488742379,False,False,0,True,True,False,False,False,False,True,False,1.0679834e-13,5.3345235e-13,0.99952716,6210.7217,6201.3936,6216.927,4.2657,4.2477,4.2774,-0.3096,-0.314,-0.3056,788.684,775.9805,810.7188,0.1206,0.1143,0.125,0.1031,0.0976,0.1069,0.0554,0.0525,0.0575,PHOENIX,0.16344478206224633
1077,1636148068921376768,Gaia DR3 604906290641339776,604906290641339776,854270200,2016.0,133.01145380646867,0.019766241,11.767735075761584,0.009662573,1.174805110038957,0.024440428,48.068108,11.451427,-11.022991108446831,0.025378218,-3.1030390107828554,0.016842008,-0.2041963,-0.16845109,-0.13235837,0.15884027,0.09707675,0.112973645,-0.09923489,0.36296004,-0.3692107,-0.11201039,402,71,402,0,7.412141,857.66785,0.11800043,13.867985,31,True,1.5736356,,,,,,,,46,18,0.03626543,49,9,0,0.048934642,10.439359,0,0,1.2733525,,,,,,,,,False,417,115393.28403238657,23.382433,4935.042,13.031916,45,63980.22304168485,29.032175,2203.7695,13.323428,45,73717.3011653055,33.83663,2178.624,12.578972,1.1932889,0,1,0,0,0,0.7444563,0.2915125,0.4529438,31.983067,1.9262732,2,24,7,11,16.475733,,,851.45074,,6000.0,4.5,-0.5,101,,,,12.360335,0.04919521,17,,NOT_AVAILABLE,215.82066400350422,32.04848572487581,132.1453303714476,-5.602852812799623,False,False,0,True,True,False,False,False,True,True,False,1.0565753e-13,5.2775406e-13,0.9996401,5924.695,5910.881,5938.9775,4.1351,4.1231,4.1479,-0.3098,-0.3241,-0.2966,791.8532,774.2308,808.3642,0.0343,0.0259,0.0428,0.0291,0.0219,0.0363,0.0157,0.0118,0.0196,MARCS,0.16359476692169495
1093,1636148068921376768,Gaia DR3 604962984209526400,604962984209526400,1672693736,2016.0,132.69326261010053,0.022900589,11.871317607852488,0.013156051,1.1312376711239103,0.026929736,42.007008,11.6178665,-11.326581052254705,0.027419752,-2.5852233520884966,0.022793215,-0.35957494,-0.3189965,-0.023933526,0.09680912,0.14262542,0.079168774,-0.047379807,0.12612566,-0.034271993,-0.33109418,411,9,410,1,2.518841,494.88867,0.062558,1.398847,31,False,1.5084736,,,,,,,,47,17,0.040968724,49,9,0,0.05357936,15.417311,1,0,1.0889491,,,,,,,,,False,424,23249.09593317804,4.659723,4989.373,14.771352,46,11369.243734323158,11.365559,1000.3242,15.199213,46,16980.880406821183,15.635246,1086.0641,14.172995,1.2194076,0,2,0,1,0,1.0262184,0.4278612,0.5983572,29.563097,6.4986415,2,16,3,12,4.818464,,,902.36163,,4750.0,3.5,-0.25,222,,,,13.712776,0.1723306,16,,NOT_AVAILABLE,215.55624164863428,31.808977155034434,131.81588650536,-5.587829902626743,False,False,0,True,True,False,False,False,False,True,False,1.0257317e-13,5.123481e-13,0.99994546,,,,,,,,,,,,,,,,,,,,,,,0.16521083887364568
1110,1636148068921376768,Gaia DR3 604897631987335296,604897631987335296,3111750,2016.0,132.8602897050583,0.015215793,11.6435687214845,0.0077442685,1.1444482936268856,0.017577196,65.10983,11.321943,-10.964419477970303,0.01904743,-2.8227485139999167,0.013343473,-0.2462112,-0.18724301,-0.07115627,0.15529975,0.16759345,0.11535049,-0.09479712,0.12689595,-0.16377577,-0.10897479,403,0,401,2,-2.506697,330.80017,0.0,0.0,31,False,1.5741637,,,,,,,,46,17,0.026624704,48,9,0,0.064196385,11.89134,0,0,0.9114478,0.34740067,0.5930437,0.26176155,0.2360787,-172.1649,8.6346,-54.73668,-14.067072,False,413,72519.37171623457,13.316917,5445.6577,13.536232,45,40257.557176566996,28.323698,1421.3383,13.826424,47,46155.74343635448,26.085773,1769.3838,13.087331,1.1915892,0,1,0,0,0,0.7390928,0.29019165,0.44890118,35.26394,3.8514986,2,23,4,11,10.584622,,,851.37665,,6250.0,4.0,0.0,222,,,,12.899351,0.039083216,19,,NOT_AVAILABLE,215.8802999994547,31.862026488896568,132.0361767338358,-5.762632657453305,False,False,0,False,False,False,False,False,False,True,False,1.0453929e-13,5.221685e-13,0.9997508,6065.971,6051.217,6095.792,4.2084,4.1819,4.253,-0.2898,-0.3003,-0.2718,808.204,773.2318,830.599,0.0404,0.0325,0.0541,0.0343,0.0276,0.046,0.0184,0.0148,0.0247,PHOENIX,0.16672982935495428
1111,1636148068921376768,Gaia DR3 604971161827216640,604971161827216640,1445950046,2016.0,132.78684197557288,0.039204523,11.964903792311576,0.023586966,1.1476824018373324,0.04637888,24.745798,11.522736,-11.138880381444647,0.046783216,-2.9493700162828205,0.037631176,-0.28329018,-0.22982587,0.046127643,0.053243916,0.104869835,0.021295026,0.058160216,0.24267115,-0.18117525,-0.24235015,393,0,393,0,35.381058,2471.4373,0.34299466,67.36151,31,False,1.5650696,,,,,,,,45,18,0.068123244,47,9,0,0.054845907,14.311398,0,0,2.508451,0.3974573,0.5033241,0.18236072,0.28952575,-162.9715,14.444465,-51.67258,-23.556786,False,408,43670.13936546518,12.704805,3437.293,14.0869055,44,23826.823932432122,25.079355,950.05725,14.395877,40,28291.054569940716,25.996231,1088.2753,13.6187725,1.1934443,0,0,0,2,0,0.7771044,0.3089714,0.46813297,36.66205,3.726424,2,22,3,14,7.257946,,,902.3618,,5750.0,4.5,0.0,111,,,,13.423205,0.038521584,20,,VARIABLE,215.50112465055767,31.9312514995517,131.87892728074124,-5.4729178864962265,False,False,1,False,False,False,True,False,True,True,False,1.0508702e-13,5.249044e-13,0.99969655,5886.426,5856.0474,5907.955,4.5593,4.5223,4.5701,-0.2264,-0.2553,-0.2058,662.2723,649.2914,678.1594,0.0686,0.0518,0.0806,0.058,0.0438,0.0682,0.0312,0.0235,0.0367,MARCS,0.16678540069134926
1119,1636148068921376768,Gaia DR3 604969748782357888,604969748782357888,1434594879,2016.0,132.74677231164677,0.024593065,11.943561772184363,0.01332282,1.1962631901262595,0.029568281,40.457653,11.359462,-11.02962494675084,0.027472226,-2.7174879477827725,0.022083474,-0.2691995,-0.299848,0.0014862373,0.12743281,0.042366322,0.03751379,0.028774388,0.26145235,-0.24489138,-0.26678753,397,0,397,0,21.386335,1473.277,0.18481398,33.702686,31,False,1.5699438,,,,,,,,45,18,0.040573824,47,9,0,0.058074016,14.998475,0,0,1.8529973,0.39224508,0.55393195,0.20055468,0.21894608,-157.57123,12.28536,-40.91341,-17.341417,False,407,109857.70408495993,21.41439,5130.088,13.085291,45,60568.14657773277,32.006878,1892.3479,13.382932,44,70755.89220372941,26.14142,2706.6582,12.623489,1.1954013,0,0,0,0,0,0.7594423,0.2976408,0.46180153,31.236038,2.0587049,2,23,4,15,16.806763,,,902.36176,,6000.0,4.0,-0.25,222,,,,12.379778,0.054246165,19,,NOT_AVAILABLE,215.50470575651218,31.886721348375374,131.846841138905,-5.504095979507267,False,False,0,False,False,False,False,False,False,True,False,1.032973e-13,5.159649e-13,0.99987376,,,,,,,,,,,,,,,,,,,,,,,0.1674695978914337
1129,1636148068921376768,Gaia DR3 604963087288739584,604963087288739584,768551892,2016.0,132.69520199935351,0.022284279,11.882725756405424,0.012531988,1.1586061497234343,0.026460236,43.78669,11.149374,-10.847212866297951,0.027607607,-2.578082162262243,0.026418416,-0.38690203,-0.3575468,0.009131388,0.030411605,0.15346123,0.03942264,0.025618685,0.0008933334,0.12986189,-0.4941982,394,0,388,6,1.1428759,425.11337,0.048923068,0.95546335,31,False,1.5201502,,,,,,,,45,16,0.04568716,47,8,0,0.06363281,18.033752,0,0,1.0406946,0.41146156,0.56300896,0.18602388,0.15594994,-159.25175,17.41912,-43.288933,-18.206614,False,403,27482.13546337139,5.1305556,5356.561,14.589741,47,13810.311269063915,18.732948,737.2204,14.988033,45,19658.927606346348,18.605402,1056.6248,14.013996,1.2178544,0,6,0,4,0,0.9740372,0.39829254,0.5757446,38.628605,6.620566,2,19,5,14,5.6396813,,,902.36163,,5250.0,3.5,-0.5,111,,,,13.666162,0.1656213,15,,NOT_AVAILABLE,215.54497833415596,31.815468470081644,131.8146155757231,-5.576334347607821,False,False,0,True,True,False,False,False,True,True,False,1.0259681e-13,5.12466e-13,0.99994314,5463.6367,5348.117,5504.425,4.3316,4.2469,4.3676,-0.5924,-0.7188,-0.5402,864.7999,821.807,1025.7031,0.2155,0.1378,0.2427,0.1771,0.1128,0.1996,0.0952,0.0606,0.1073,PHOENIX,0.16806013185114482
1136,1636148068921376768,Gaia DR3 604897219670462976,604897219670462976,981036380,2016.0,132.90060200379995,0.017314736,11.648966605297346,0.009120708,1.1708293956288622,0.020434488,57.296734,11.119289,-10.774123925583538,0.021782726,-2.748970899341397,0.016211448,-0.2734465,-0.15330432,0.009905663,0.016012594,0.14327823,0.013527708,0.050326645,0.18560158,-0.1944719,-0.18433349,377,0,375,2,2.7110593,450.798,0.037354916,0.9303675,31,False,1.5660533,,,,,,,,43,17,0.03087767,46,7,0,0.059973553,12.0662365,0,0,1.1003678,0.3452741,0.58730584,0.25971988,0.22573674,-173.20572,10.006966,-56.184933,-14.091049,False,402,58175.816610333546,11.227603,5181.4995,13.775511,43,31882.113380520837,20.641005,1544.6008,14.079675,43,37759.739620769025,27.070541,1394.8646,13.305323,1.1970928,0,2,0,1,0,0.7743521,0.30416393,0.47018814,30.59537,3.6673145,2,16,6,10,7.052521,,,851.5246,,5750.0,4.5,-0.5,101,,,,13.083694,0.04178082,11,,NOT_AVAILABLE,215.89406349759597,31.900123780933882,132.07288651751423,-5.746697310014288,False,False,0,False,False,False,False,False,True,True,False,1.0423116e-13,5.206294e-13,0.9997813,5940.895,5858.681,5971.507,4.3904,4.3479,4.4188,-0.2787,-0.3575,-0.2465,707.8547,681.6166,740.9216,0.104,0.0595,0.123,0.0882,0.0503,0.1044,0.0475,0.0271,0.0562,MARCS,0.16847568602154941
1141,1636148068921376768,Gaia DR3 604897558972113024,604897558972113024,296123157,2016.0,132.86916373027682,0.023474537,11.642082754954398,0.011997536,1.1734004281522512,0.027715387,42.33751,11.539724,-11.14224880013666,0.029528476,-3.002587473004453,0.021409297,-0.23316556,-0.16347976,0.005842402,0.053210765,0.14333586,0.03683347,0.032699514,0.19705899,-0.23196916,-0.14695324,395,0,392,3,0.019170351,398.78424,0.0,2.0431945e-15,31,False,1.5188001,,,,,,,,45,17,0.04157481,47,8,0,0.057255503,11.717363,0,0,0.99982774,0.32409307,0.5985257,0.25576305,0.27373618,-172.69806,7.8056955,-56.27274,-13.19248,False,397,23717.72977957732,4.8031077,4937.9966,14.749684,43,11859.429479738923,13.699721,865.6694,15.153382,45,16980.236545541105,12.104793,1402.7698,14.173037,1.215954,0,1,0,1,0,0.9803457,0.40369797,0.57664776,22.060787,5.959841,2,20,1,11,3.8044906,,,851.4506,,5250.0,3.5,-0.5,111,,,,13.849085,0.13611856,20,,NOT_AVAILABLE,215.8861869633717,31.869289540581974,132.04498922160573,-5.761698801353121,False,False,0,True,True,False,False,False,True,True,False,1.0264799e-13,5.127217e-13,0.999938,5163.524,5159.871,5177.043,4.3721,4.3588,4.3849,-0.8434,-0.8584,-0.8173,804.3306,786.5338,824.581,0.0019,0.0004,0.01,0.0015,0.0003,0.0082,0.0008,1e-04,0.0044,PHOENIX,0.16895598093588574
1162,1636148068921376768,Gaia DR3 604906221921860224,604906221921860224,1284927980,2016.0,133.02122979306003,0.025727855,11.77260833922971,0.012239751,1.1534567444598798,0.031767048,36.30985,11.097598,-10.651621486745277,0.032718364,-3.1144236627052226,0.021819208,-0.28710356,-0.24511832,-0.25938675,0.20334534,0.1787353,0.16918539,-0.1728898,0.35453022,-0.38342112,-0.1678545,382,9,382,0,2.865551,472.55133,0.06582208,1.5811828,31,False,1.5295707,,,,,,,,44,17,0.047679212,47,9,0,0.03162993,0.5978736,0,0,1.1052375,,,,,,,,,False,399,27339.599003074345,5.2241073,5233.3535,14.5953865,46,13937.070079397654,12.737427,1094.1825,14.978113,43,19086.860452454366,15.516584,1230.0942,14.04606,1.2079157,0,0,0,0,0,0.93205357,0.38272667,0.5493269,26.44348,4.7354407,2,22,3,11,5.0648165,,,851.45074,,5250.0,3.5,-0.25,111,,,,13.70201,0.120350175,19,,NOT_AVAILABLE,215.8201756918678,32.05921748220573,132.1532471598262,-5.595554661113363,False,False,0,False,False,False,False,False,True,True,False,1.0241194e-13,5.115428e-13,0.99996144,5493.3306,5481.606,5506.737,4.4923,4.4832,4.5007,-0.2776,-0.2956,-0.2611,676.4708,666.2613,687.5181,0.1553,0.1474,0.1639,0.1282,0.1216,0.1353,0.0687,0.0652,0.0726,MARCS,0.17172961933495992
1188,1636148068921376768,Gaia DR3 604903232624649344,604903232624649344,737917034,2016.0,132.97116915166364,0.013635251,11.681566308474741,0.0070461575,1.1593447725621102,0.01607456,72.122955,11.601605,-11.223499757844134,0.017475422,-2.9377392337531636,0.012225771,-0.19386329,-0.109736316,-0.011314017,0.06495545,0.094491564,0.04283664,-0.030193893,0.17715225,-0.26492384,-0.11900489,414,0,413,1,-1.2313737,386.01544,0.0,0.0,31,False,1.5693103,,,,,,,,47,18,0.024454292,51,8,0,0.07960555,15.562967,0,0,0.95639944,0.30091473,0.56834084,0.2244848,0.27896532,-168.36905,7.7012734,-53.466785,-17.345867,False,430,97848.74588752452,16.513803,5925.27,13.2109785,45,53933.437525093796,30.84978,1748.2601,13.508897,45,62995.5401409706,26.730522,2356.6895,12.749621,1.1949972,0,2,0,0,0,0.75927544,0.29791832,0.46135712,22.050655,3.0586348,2,23,4,10,13.904138,,,851.4506,,5750.0,4.5,-0.25,101,,,,12.581295,0.029540071,19,,NOT_AVAILABLE,215.893400528294,31.976534277369606,132.13079551124002,-5.696510066787399,False,False,0,False,False,False,False,False,True,True,False,1.0645612e-13,5.31743e-13,0.999561,6020.969,6012.956,6029.3975,4.1478,4.1401,4.1559,-0.3497,-0.3562,-0.3432,837.5424,826.0112,848.5191,0.0671,0.0627,0.0716,0.0569,0.0532,0.0608,0.0306,0.0286,0.0327,PHOENIX,0.17483098298164998
1194,1636148068921376768,Gaia DR3 604920481213271296,604920481213271296,172158679,2016.0,132.97211741502974,0.020174988,11.938080944634143,0.010731027,1.175003165166099,0.027206127,43.188915,11.208862,-10.843900074924184,0.02719308,-2.836975220147353,0.01999644,-0.30174977,-0.03558608,-0.07638562,-0.031836726,0.062318664,0.008998596,0.07327268,0.48130023,-0.35742664,-0.36392814,403,0,400,3,2.6560857,480.54703,0.05020619,1.2228159,31,False,1.5181675,,,,,,,,46,17,0.041290853,50,8,0,0.053106923,14.187762,1,0,1.0951024,0.36105675,0.59832335,0.32105118,0.1968475,-171.42886,11.203806,-52.95241,-13.396119,False,431,35379.25380207643,6.1003184,5799.5747,14.3154955,48,17654.497221404283,16.478384,1071.373,14.721404,46,25247.26614005435,16.413395,1538.211,13.742359,1.2126249,0,1,0,0,0,0.9790449,0.40590858,0.5731363,33.742912,3.369332,2,24,2,15,7.1519074,,,902.362,,5500.0,4.5,0.0,222,,,,13.440117,0.05394306,22,,NOT_AVAILABLE,215.61907878355203,32.084776723572325,132.06147933475313,-5.449444875067343,False,False,0,True,True,False,False,False,False,True,False,1.0377799e-13,5.1836584e-13,0.9998262,,,,,,,,,,,,,,,,,,,,,,,0.17517449475130825
1201,1636148068921376768,Gaia DR3 604969718719901696,604969718719901696,1458322270,2016.0,132.73772546670352,0.022071505,11.947413963345179,0.012911522,1.138911951245019,0.02629417,43.31424,11.069852,-10.691395725787189,0.026378931,-2.869787422778784,0.020984387,-0.32925412,-0.25539362,-0.058898374,0.11806468,0.0639457,0.07331746,-0.07071422,0.25234824,-0.23566346,-0.25310633,396,0,394,2,-1.2999818,369.75568,0.0,0.0,95,False,,1.5232568,0.0048734886,-0.046840306,-0.10128369,-0.083501495,-0.11148953,0.15882099,45,18,0.038672883,48,48,0,0.050658807,15.770395,0,0,0.9528527,0.3086162,0.5377357,0.16982532,0.19898225,-156.04416,15.48213,-42.75784,-20.235603,False,408,23048.765445598794,7.134657,3230.536,14.780747,43,11828.317767810906,17.437271,678.3354,15.156235,42,15987.384324772678,15.570871,1026.7495,14.238452,1.2068197,0,0,0,0,0,0.9177828,0.37548733,0.54229546,37.99606,5.634793,2,20,5,12,3.7717738,,,870.95374,,5500.0,4.0,0.0,222,,,,13.990594,0.17595951,16,,NOT_AVAILABLE,215.4962332882514,31.880285333672575,131.83723287588202,-5.50278875001067,False,False,0,False,False,False,False,False,True,True,False,1.0355536e-13,5.172722e-13,0.99984825,5501.1016,5474.148,5566.3306,4.4532,4.3992,4.4779,-0.0873,-0.1211,0.0011,817.3851,790.7849,904.8123,0.1056,0.0884,0.1488,0.0872,0.073,0.123,0.0465,0.0389,0.0656,MARCS,0.17594580997335899
1202,1636148068921376768,Gaia DR3 604908347929907328,604908347929907328,852888351,2016.0,132.7488094915001,0.016836563,11.664582728399688,0.009385965,1.186706356939782,0.01964125,60.419083,11.060513,-10.76168779800348,0.020921132,-2.5536284301621364,0.015574043,-0.27034017,-0.086923204,-0.17851463,0.04449198,0.07737689,0.064551435,-0.08068894,0.21161668,-0.012311342,-0.24450776,353,273,351,2,-0.26560733,648.68616,0.09278244,8.8848,31,False,1.579239,,,,,,,,40,18,0.030217327,42,9,0,0.05894508,17.448854,0,0,0.98896015,,,,,,,,,False,353,126273.5193423245,25.398638,4971.665,12.934086,40,70592.72894415051,38.90789,1814.3551,13.216642,39,79531.30062420189,35.178043,2260.8223,12.496551,1.1888797,0,0,0,0,0,0.7200918,0.28255653,0.4375353,32.42093,2.0474887,2,17,5,10,13.349488,,,870.87946,,6000.0,4.0,0.0,222,,,,12.307496,0.025951227,12,,NOT_AVAILABLE,215.80389783630085,31.771763122788222,131.92482840787514,-5.772069828653494,False,False,0,True,True,False,False,False,True,True,False,1.03910167e-13,5.1902607e-13,0.99981314,6026.459,6013.656,6039.2627,4.1153,4.106,4.1243,-0.2311,-0.2418,-0.2203,807.9467,796.2179,821.0009,0.0437,0.0359,0.0513,0.0373,0.0306,0.0437,0.0201,0.0165,0.0236,MARCS,0.1759586513081461
1205,1636148068921376768,Gaia DR3 604906737317927296,604906737317927296,1151152096,2016.0,133.02972942766417,0.014983298,11.823727025673374,0.007516524,1.1570041195447474,0.018366972,62.99373,11.192468,-10.852097717416992,0.019430533,-2.7392166784412186,0.014136022,-0.28556997,-0.21631598,-0.06942272,0.05754596,0.13412464,0.041434724,0.031101106,0.29917124,-0.266384,-0.23996049,387,0,386,1,-1.974255,335.39615,0.0,0.0,31,False,1.5739888,,,,,,,,44,18,0.02808945,46,7,0,0.0525237,10.436185,0,0,0.92848605,0.38598043,0.6132085,0.247652,0.20380604,-168.96039,9.1814995,-53.45593,-12.124106,False,399,93147.74256984667,15.213954,6122.5205,13.264436,43,51740.5101112772,32.31662,1601.0496,13.553966,43,59388.36937977904,25.259684,2351.113,12.813642,1.193039,0,0,0,0,0,0.740324,0.2895298,0.45079422,33.628063,2.5099545,2,23,8,13,12.867554,,,882.8591,,6000.0,4.5,-0.25,101,,,,12.640101,0.066797696,15,,NOT_AVAILABLE,215.7695079255917,32.08818305283656,132.14728365972783,-5.544104536083601,False,False,0,True,True,False,False,False,False,True,False,1.0885115e-13,5.43706e-13,0.99932396,6121.1367,6115.256,6127.1045,4.1167,4.1057,4.1281,-0.308,-0.3126,-0.3036,810.4487,798.8037,821.1731,0.0819,0.0786,0.0855,0.0698,0.0669,0.0729,0.0375,0.0359,0.0392,PHOENIX,0.17644982465843703
1207,1636148068921376768,Gaia DR3 604915322956791168,604915322956791168,1586632531,2016.0,132.66991747450348,0.01320595,11.79616272342744,0.00730389,1.1696899848253275,0.015866918,73.71879,11.389817,-11.005732885951636,0.016437937,-2.932879846151657,0.013041535,-0.28982377,-0.14511503,-0.08144568,0.063103326,0.12472697,0.0775411,-0.05912665,0.2762489,-0.053599495,-0.3226482,419,401,417,2,-1.0043852,595.9708,0.06467632,5.551051,31,False,1.582332,,,,,,,,48,18,0.024418063,50,9,0,0.058381274,15.99136,0,0,0.96441597,,,,,,,,,False,430,156642.06147486583,29.056784,5390.8945,12.700096,46,88117.56696322568,35.488544,2482.9863,12.975886,44,98118.54125079411,35.94569,2729.633,12.2685175,1.1889279,0,20,0,23,0,0.70736885,0.2757902,0.43157864,35.255863,1.5845346,2,22,4,16,20.960943,,,902.3615,,5750.0,3.5,-0.25,222,,,,12.063733,0.015748478,18,21.11493,NOT_AVAILABLE,215.62530744909705,31.756789603246304,131.81424904406384,-5.666364460643063,False,False,0,True,True,True,False,False,True,True,False,1.03335316e-13,5.161547e-13,0.99987,6100.1807,6088.247,6110.5645,4.0515,4.0439,4.0593,-0.2398,-0.2494,-0.2313,817.9063,807.1744,828.3122,0.0628,0.0566,0.069,0.0538,0.0484,0.0591,0.029,0.0261,0.0319,MARCS,0.17682256312297764
1224,1636148068921376768,Gaia DR3 604912402379032704,604912402379032704,212130838,2016.0,132.69631483564376,0.017073223,11.71521686090605,0.008908868,1.1857161936991911,0.01967862,60.254032,11.6194935,-11.203412519417252,0.021156812,-3.0815861755779146,0.015813807,-0.23085786,-0.10572554,-0.16312268,0.053751707,0.13227102,0.069962464,-0.0737841,0.19075815,-0.053644814,-0.25446182,396,0,395,1,-1.5853086,350.01904,0.0,0.0,31,False,1.5625494,,,,,,,,45,18,0.030593054,47,9,0,0.07378757,11.3778715,0,0,0.94293904,0.31555563,0.57706326,0.25656918,0.24201338,-172.24573,8.582047,-52.40801,-15.870542,False,410,47035.87560491563,8.62109,5455.908,14.006294,47,25548.2262677882,23.967037,1065.9735,14.32014,47,30641.55090628812,20.1742,1518.8484,13.532119,1.1946154,0,0,0,0,0,0.7880211,0.31384563,0.47417545,32.034016,4.1557035,2,19,4,14,6.2828546,,,902.3615,,6000.0,4.0,0.0,222,,,,13.311434,0.056828555,16,,NOT_AVAILABLE,215.72447617628444,31.74634453308222,131.861295554178,-5.73727709843131,False,False,0,True,True,False,False,False,True,True,False,1.0414262e-13,5.2018714e-13,0.99979013,5871.0767,5859.63,5883.593,4.3566,4.3387,4.3689,-0.2883,-0.2975,-0.2778,823.8358,807.6766,850.0105,0.0169,0.0106,0.0237,0.0142,0.0089,0.0199,0.0076,0.0048,0.0107,PHOENIX,0.1778259591685733
1227,1636148068921376768,Gaia DR3 604903198264917504,604903198264917504,777478279,2016.0,132.95735945567358,0.019856181,11.666229152817056,0.010621593,1.1603930736879924,0.023948101,48.45449,11.486107,-11.135251702058747,0.024919825,-2.817235039931667,0.018231858,-0.24895266,-0.154301,0.02578259,0.09500709,0.13247502,0.06582534,-0.03228709,0.2294771,-0.22466075,-0.19091077,391,0,391,0,-0.14934587,387.82547,0.0,0.0,31,False,1.5126712,,,,,,,,45,17,0.03545984,49,8,0,0.045724463,10.63496,0,0,0.99376786,0.3083616,0.56848943,0.20282532,0.25111964,-168.97899,10.0976715,-53.523075,-17.769127,False,414,32288.02464286732,8.10865,3981.9236,14.414763,41,15913.10868108342,23.431847,679.1231,14.834155,40,23241.99595563006,25.513008,910.9861,13.8322115,1.2126819,0,1,0,2,0,1.0019436,0.41939163,0.58255196,33.086823,3.4479573,2,22,3,10,5.4850135,,,833.5214,,5250.0,3.5,0.0,111,,,,13.590425,0.06645918,19,,NOT_AVAILABLE,215.9031143341337,31.95782014895553,132.12191773903308,-5.714951657909354,False,False,0,True,True,False,False,False,False,True,False,1.0366049e-13,5.177789e-13,0.9998378,,,,,,,,,,,,,,,,,,,,,,,0.17809038128974972
